layer,label,index,theta,radius,x,y
φ₂,Recursion / Spiral,496,1190.3817619454119,22.271057451320086,-21.39227468223345,6.1943993994473585
φ₂,Recursion / Spiral,497,1192.7817251751405,22.293496809607955,11.601418232652776,-19.036992803252087
φ₂,Recursion / Spiral,498,1195.1816884048692,22.315913604421397,4.309107711637389,21.895926350111502
φ₂,Recursion / Spiral,499,1197.5816516345978,22.338307903688676,-17.985918652890035,-13.247895312525017
2↻,Symbolic Echo,500,1199.9816148643265,22.360679774997898,22.233325814901225,-2.383112084742701
2↻,Symbolic Echo,501,1202.3815780940552,22.38302928559939,-14.799170437317414,16.792395730426026
2↻,Symbolic Echo,502,1204.7815413237838,22.40535650240808,-0.43108221023834625,-22.401209077369373
2↻,Symbolic Echo,503,1207.1815045535125,22.427661492005804,15.46504637489271,16.24291662917771
2↻,Symbolic Echo,504,1209.5814677832411,22.44994432064365,-22.397607309612027,-1.532053133678462
2↻,Symbolic Echo,505,1211.9814310129698,22.47220505424423,17.5675878662274,-14.013559739137657
2↻,Symbolic Echo,506,1214.3813942426984,22.494443758403985,-3.4912204923859917,22.22186714642908
2↻,Symbolic Echo,507,1216.781357472427,22.516660498395403,-12.448621046381183,-18.76251140022559
2↻,Symbolic Echo,508,1219.1813207021557,22.538855339169288,21.87466086543458,5.431317705881771
2↻,Symbolic Echo,509,1221.5812839318844,22.561028345356956,-19.817973664763546,10.781832860081748
2↻,Symbolic Echo,510,1223.981247161613,22.58317958127243,7.337330546625302,-21.3579863388279
2↻,Symbolic Echo,511,1226.3812103913417,22.60530911091463,9.025628947921883,20.725299083353043
2↻,Symbolic Echo,512,1228.7811736210704,22.627416997969522,-20.675156718808154,-9.194449121764825
2↻,Symbolic Echo,513,1231.181136850799,22.64950330581225,21.476921139412177,-7.193181380409538
2↻,Symbolic Echo,514,1233.5811000805277,22.67156809750927,-10.98818313585851,19.83077989824996
2↻,Symbolic Echo,515,1235.9810633102563,22.693611435820433,-5.298301559499808,-22.06644512794487
2↻,Symbolic Echo,516,1238.381026539985,22.715633383201094,18.830727867854392,12.704475115753976
2↻,Symbolic Echo,517,1240.7809897697136,22.737634001804146,-22.488702071224026,3.355335922336847
2↻,Symbolic Echo,518,1243.1809529994423,22.759613353482084,14.329810711853268,-17.682096169924407
2↻,Symbolic Echo,519,1245.580916229171,22.781571499789035,1.3790571092892854,22.73979334755087
2↻,Symbolic Echo,520,1247.9808794588996,22.80350850198276,-16.393153726571487,-15.851325209489437
2↻,Symbolic Echo,521,1250.3808426886283,22.825424421026653,22.817125652670118,0.6154485764573819
2↻,Symbolic Echo,522,1252.780805918357,22.847319317591726,-17.25690541044745,14.973283395931224
2↻,Symbolic Echo,523,1255.1807691480856,22.869193252058544,2.612896558698805,-22.71943598713533
2↻,Symbolic Echo,524,1257.5807323778142,22.891046284519195,13.432913683252423,18.535286077595075
2↻,Symbolic Echo,525,1259.9806956075429,22.9128784747792,-22.446806439277832,-4.597921343128335
2↻,Symbolic Echo,526,1262.3806588372715,22.93468988235943,19.676140174914625,-11.783442103948685
2↻,Symbolic Echo,527,1264.7806220670002,22.956480566497994,-6.555194934669895,22.000668611850827
2↻,Symbolic Echo,528,1267.1805852967289,22.978250586152114,-10.037150762305282,-20.670162180659215
2↻,Symbolic Echo,529,1269.5805485264575,23.0,21.383797620293638,8.46954540304992
2↻,Symbolic Echo,530,1271.9805117561862,23.021728866442675,-21.509143802565184,8.207114771987273
2↻,Symbolic Echo,531,1274.3804749859148,23.043437243605826,10.326074678024577,-20.60029567127277
2↻,Symbolic Echo,532,1276.7804382156435,23.065125189341593,6.307104202296189,22.186041480655756
2↻,Symbolic Echo,533,1279.1804014453721,23.08679276123039,-19.655565311080647,-12.110274658398264
2↻,Symbolic Echo,534,1281.5803646751008,23.108440016582687,22.695035124747623,-4.351480286807206
2↻,Symbolic Echo,535,1283.9803279048294,23.130067012440755,-13.808140728818897,18.55627251398116
2↻,Symbolic Echo,536,1286.380291134558,23.15167380558045,-2.355086678158843,-23.031577599859695
2↻,Symbolic Echo,537,1288.7802543642867,23.173260452512935,17.310299860054304,15.406281795261437
2↻,Symbolic Echo,538,1291.1802175940154,23.194827009486403,-23.192434542821907,0.3331365739773135
2↻,Symbolic Echo,539,1293.580180823744,23.2163735324878,16.89202597400582,-15.926690129889293
2↻,Symbolic Echo,540,1295.9801440534727,23.2379000772445,-1.6989034261424734,23.175714166960237
2↻,Symbolic Echo,541,1298.3801072832014,23.259406699226016,-14.415580718994953,-18.2535210996164
2↻,Symbolic Echo,542,1300.78007051293,23.280893453645632,22.980886788230528,3.7254318443009593
2↻,Symbolic Echo,543,1303.1800337426587,23.302360395462088,-19.47982925472055,12.788129347443025
2↻,Symbolic Echo,544,1305.5799969723873,23.323807579381203,5.730832318734131,-22.608793885003077
2↻,Symbolic Echo,545,1307.979960202116,23.345235059857504,11.056431609459237,20.561014567996168
2↻,Symbolic Echo,546,1310.3799234318446,23.366642891095847,-22.061646584256682,-7.69959414458681
2↻,Symbolic Echo,547,1312.7798866615733,23.388031127053,21.488223576393526,-9.233430972879223
2↻,Symbolic Echo,548,1315.179849891302,23.40939982143925,-9.616432429134694,21.34301354860383
2↻,Symbolic Echo,549,1317.5798131210306,23.430749027719962,-7.332821899070597,-22.253757502869277
2↻,Symbolic Echo,550,1319.9797763507593,23.45207879911715,20.457798320706463,11.46640692934364
2↻,Symbolic Echo,551,1322.379739580488,23.473389188611005,-22.85113586138902,5.3689468096025
2↻,Symbolic Echo,552,1324.7797028102166,23.49468024894146,13.235038646667565,-19.412206263617122
2↻,Symbolic Echo,553,1327.1796660399452,23.515952032609693,3.35668767616963,23.275150866206022
2↻,Symbolic Echo,554,1329.579629269674,23.53720459187964,-18.21370131675488,-14.908423268207864
2↻,Symbolic Echo,555,1331.9795924994025,23.558437978779494,23.521912191955895,-1.3113530546411234
2↻,Symbolic Echo,556,1334.3795557291312,23.57965224510319,-16.473340564700997,16.870952866965652
2↻,Symbolic Echo,557,1336.7795189588599,23.600847442411894,0.7514385777587017,-23.588881704393195
2↻,Symbolic Echo,558,1339.1794821885885,23.62202362203543,15.393773111797797,17.91735888412383
2↻,Symbolic Echo,559,1341.5794454183172,23.643180835073778,-23.474897858079125,-2.8158782915374596
2↻,Symbolic Echo,560,1343.9794086480458,23.664319132398465,19.228933914810863,-13.793045367134726
2↻,Symbolic Echo,561,1346.3793718777745,23.68543856465402,-4.866088064906465,23.180189536424734
2↻,Symbolic Echo,562,1348.7793351075031,23.706539182259394,-12.080643843076357,-20.397500933612953
2↻,Symbolic Echo,563,1351.1792983372318,23.727621035409346,22.706379190595293,6.886243101496007
2↻,Symbolic Echo,564,1353.5792615669602,23.748684174075834,-21.413559802488585,10.269345479885507
2↻,Symbolic Echo,565,1355.9792247966889,23.769728648009426,8.860694162095772,-22.056475216267035
2↻,Symbolic Echo,566,1358.3791880264175,23.790754506740637,8.372734499330932,22.268752030675486
2↻,Symbolic Echo,567,1360.7791512561462,23.811761799581316,-21.23485359044254,-10.774088963456235
2↻,Symbolic Echo,568,1363.1791144858748,23.83275057562597,22.95592927875642,-6.405100385531343
2↻,Symbolic Echo,569,1365.5790777156035,23.853720883753127,-12.611491701139187,20.247228873900188
2↻,Symbolic Echo,570,1367.9790409453321,23.874672772626646,-4.381330062558734,-23.469212745273733
2↻,Symbolic Echo,571,1370.3790041750608,23.895606290697042,19.100614767572964,14.358499764974534
2↻,Symbolic Echo,572,1372.7789674047895,23.916521486202797,-23.804042945261155,2.3167950837660305
2↻,Symbolic Echo,573,1375.178930634518,23.93741840717165,16.001356734159117,-17.80327449280555
2↻,Symbolic Echo,574,1377.5788938642468,23.958297101421877,0.22723468907641983,23.957219462952715
2↻,Symbolic Echo,575,1379.9788570939754,23.979157616563597,-16.364661345166088,-17.52706076494364
2↻,Symbolic Echo,576,1382.378820323704,24.0,23.92693033722417,1.8713643786343546
2↻,Symbolic Echo,577,1384.7787835534327,24.020824298928627,-18.92346751658752,14.795349848809149
2↻,Symbolic Echo,578,1387.1787467831614,24.041630560342615,3.962890378876306,-23.712770817536477
2↻,Symbolic Echo,579,1389.57871001289,24.06241883103193,13.106958012630614,20.17938680077118
2↻,Symbolic Echo,580,1391.9786732426187,24.08318915758459,-23.315751309652335,-6.031230460399075
2↻,Symbolic Echo,581,1394.3786364723474,24.1039415863879,21.28467218560895,-11.312061260051792
2↻,Symbolic Echo,582,1396.778599702076,24.124676163629637,-8.060394975564083,22.73829441356368
2↻,Symbolic Echo,583,1399.1785629318047,24.145392935299274,-9.424098670657518,-22.230302837471903
2↻,Symbolic Echo,584,1401.5785261615333,24.166091947189145,21.984221040258493,10.034641261801825
2↻,Symbolic Echo,585,1403.978489391262,24.186773244895647,-23.008456941623287,7.457272233562829
2↻,Symbolic Echo,586,1406.3784526209906,24.20743687382041,11.938595930714676,-21.058725678519178
2↻,Symbolic Echo,587,1408.7784158507193,24.228082879171435,5.426439868800823,23.612576105759594
2↻,Symbolic Echo,588,1411.178379080448,24.24871130596428,-19.96834096722704,-13.75737471382394
2↻,Symbolic Echo,589,1413.5783423101766,24.269322199023193,24.037420218462756,-3.3470030237568746
2↻,Symbolic Echo,590,1415.9783055399053,24.289915602982237,-15.476698929800872,18.720891811991766
2↻,Symbolic Echo,591,1418.378268769634,24.310491562286437,-1.2347896963091851,-24.27911230679344
2↻,Symbolic Echo,592,1420.7782319993626,24.331050121192877,17.32543936668207,17.083007661165034
2↻,Symbolic Echo,593,1423.1781952290912,24.351591323771842,-24.33517301324225,-0.8940662254924789
2↻,Symbolic Echo,594,1425.5781584588199,24.372115213907882,18.56356475872235,-15.79221527996379
2↻,Symbolic Echo,595,1427.9781216885485,24.392621835300936,-3.0232483859852732,24.204544391428595
2↻,Symbolic Echo,596,1430.3780849182772,24.413111231467404,-14.13254668363073,-19.906559829237143
2↻,Symbolic Echo,597,1432.7780481480058,24.43358344574123,23.887602801689734,5.136383201115824
2↻,Symbolic Echo,598,1435.1780113777345,24.454038521274967,-21.101202405719043,12.3587724727368
2↻,Symbolic Echo,599,1437.5779746074631,24.474476501040833,7.2171659516595525,-23.38616077140936
2↻,Symbolic Echo,600,1439.9779378371918,24.49489742783178,10.484151496727407,22.137808549937105
2↻,Symbolic Echo,601,1442.3779010669205,24.515301344262525,-22.70345776995235,-9.24948675808501
2↻,Symbolic Echo,602,1444.777864296649,24.535688292770594,23.00787919297982,-8.522763345373747
2↻,Symbolic Echo,603,1447.1778275263778,24.55605831561735,-11.217555462534472,21.844139933743396
2↻,Symbolic Echo,604,1449.5777907561064,24.576411454889016,-6.489402472819967,-23.704169581441956
2↻,Symbolic Echo,605,1451.977753985835,24.596747752497688,20.814228862690285,13.106024448762136
2↻,Symbolic Echo,606,1454.3777172155637,24.61706725018234,-24.220749263676307,4.39946645698358
2↻,Symbolic Echo,607,1456.7776804452924,24.63736998950984,14.900108443770165,-19.62107969414245
2↻,Symbolic Echo,608,1459.177643675021,24.657656011875904,2.2688392394679213,24.553052121995965
2↻,Symbolic Echo,609,1461.5776069047497,24.677925358506133,-18.27332874423024,-16.585700365232967
2↻,Symbolic Echo,610,1463.9775701344784,24.698178070456937,24.697916032211303,-0.11377023266197647
2↻,Symbolic Echo,611,1466.377533364207,24.71841418861655,-18.149482306466197,16.780831088097827
2↻,Symbolic Echo,612,1468.7774965939357,24.73863375370596,2.0492497845236133,-24.653611810861097
2↻,Symbolic Echo,613,1471.1774598236643,24.758836806279895,15.154588529582572,19.579030785486914
2↻,Symbolic Echo,614,1473.577423053393,24.779023386727733,-24.419861192347756,-4.203615033095656
2↻,Symbolic Echo,615,1475.9773862831216,24.79919353527449,20.862915426376066,-13.406668486685264
2↻,Symbolic Echo,616,1478.3773495128503,24.819347291981714,-6.3327323929336155,23.99784366228535
2↻,Symbolic Echo,617,1480.777312742579,24.839484696748443,-11.550114391121207,-21.99079028939194
2↻,Symbolic Echo,618,1483.1772759723076,24.859605789312106,23.39019205907143,8.420149371581946
2↻,Symbolic Echo,619,1485.5772392020363,24.879710609249457,-22.95347712073901,9.598848267772057
2↻,Symbolic Echo,620,1487.977202431765,24.899799195977465,10.449681394754304,-22.600976942338704
2↻,Symbolic Echo,621,1490.3771656614936,24.919871588754223,7.56756622243567,23.743039853166458
2↻,Symbolic Echo,622,1492.7771288912222,24.939927826679853,-21.635679813861984,-12.405537432616331
2↻,Symbolic Echo,623,1495.1770921209509,24.95996794869737,24.35284975420512,-5.471627623396132
2↻,Symbolic Echo,624,1497.5770553506795,24.979991993593593,-14.272442985750157,20.50115536301579
2↻,Symbolic Echo,625,1499.9770185804082,25.0,-3.326938813549127,-24.777640689357415
2↻,Symbolic Echo,626,1502.3769818101368,25.019992006393608,19.205582994326818,16.03575947213055
2↻,Symbolic Echo,627,1504.7769450398655,25.03996805109783,-25.01355404239939,1.149832234704367
2↻,Symbolic Echo,628,1507.1769082695942,25.059928172283335,17.681599081347425,-17.758407978377285
2↻,Symbolic Echo,629,1509.5768714993228,25.079872407968907,-1.043058116119626,25.058172913570477
2↻,Symbolic Echo,630,1511.9768347290515,25.099800796022265,-16.17027264863563,-19.196934194521436
2↻,Symbolic Echo,631,1514.3767979587801,25.11971337416094,24.910545298216203,3.2349239474087335
2↻,Symbolic Echo,632,1516.7767611885088,25.13961017995307,-20.56970050764969,14.45293814508304
2↻,Symbolic Echo,633,1519.1767244182374,25.15949125081825,5.4089116759616696,-24.571196032786958
2↻,Symbolic Echo,634,1521.576687647966,25.179356624028344,12.619197280151628,21.78889304220418
2↻,Symbolic Echo,635,1523.9766508776947,25.199206336708304,-24.042127381336165,-7.548252180445867
2↻,Symbolic Echo,636,1526.3766141074234,25.219040425836983,22.844654279348873,-10.682779172903798
2↻,Symbolic Echo,637,1528.776577337152,25.238858928247925,-9.63639030554544,23.326808223140816
2↻,Symbolic Echo,638,1531.1765405668807,25.25866188063018,-8.6582463630037,-23.7283537127533
2↻,Symbolic Echo,639,1533.5765037966094,25.278449319529077,22.430151890111276,11.657113115456054
2↻,Symbolic Echo,640,1535.976467026338,25.298221281347036,-24.432658179225914,6.560885176339032
2↻,Symbolic Echo,641,1538.3764302560667,25.317977802344327,13.594675902140635,-21.358482790585963
2↻,Symbolic Echo,642,1540.7763934857953,25.337718918639855,4.406590168660872,24.951592395786314
2↻,Symbolic Echo,643,1543.176356715524,25.357444666211933,-20.119492043236846,-15.433924968138513
2↻,Symbolic Echo,644,1545.5763199452526,25.37715508089904,25.28058920581977,-2.2117435218824295
2↻,Symbolic Echo,645,1547.9762831749813,25.39685019840059,-17.1604162257299,18.7221824304675
2↻,Symbolic Echo,646,1550.37624640471,25.41653005427767,0.006909690678167562,-25.416529115049812
2↻,Symbolic Echo,647,1552.7762096344386,25.436194683953808,17.17680306419749,18.76052868374918
2↻,Symbolic Echo,648,1555.1761728641673,25.45584412271571,-25.357768779631574,-2.232389419152059
2↻,Symbolic Echo,649,1557.576136093896,25.475478405713993,20.22157193010674,-15.494774237642803
2↻,Symbolic Echo,650,1559.9760993236246,25.495097567963924,-4.447610753697339,25.104158193088168
2↻,Symbolic Echo,651,1562.3760625533532,25.514701644346147,-13.688603013988075,-21.531886761857088
2↻,Symbolic Echo,652,1564.7760257830819,25.534290669607408,24.65704640543848,6.635515244504641
2↻,Symbolic Echo,653,1567.1759890128105,25.553864678361276,-22.680938165120555,11.771790176093765
2↻,Symbolic Echo,654,1569.5759522425392,25.573423705088842,8.779202414681166,-24.019275696033308
2↻,Symbolic Echo,655,1571.9759154722678,25.592967784139454,9.758729230011593,23.659399903956086
2↻,Symbolic Echo,656,1574.3758787019965,25.612496949731394,-23.195164210648137,-10.862060450994907
2↻,Symbolic Echo,657,1576.7758419317252,25.632011235952593,24.459230039970766,-7.664598218549472
2↻,Symbolic Echo,658,1579.1758051614538,25.65151067676132,-12.867895060833861,22.19047716258863
2↻,Symbolic Echo,659,1581.5757683911825,25.67099530598687,-5.505245158926316,-25.073736772569784
2↻,Symbolic Echo,660,1583.9757316209111,25.69046515733026,21.012386786258418,14.781055494945978
2↻,Symbolic Echo,661,1586.3756948506398,25.709920264364882,-25.497634062785522,3.297067970224335
2↻,Symbolic Echo,662,1588.7756580803684,25.729360660537214,16.586556754509928,-19.669421319129373
2↻,Symbolic Echo,663,1591.175621310097,25.748786379167466,1.056889801463549,25.727086581025112
2↻,Symbolic Echo,664,1593.5755845398257,25.768197453450252,-18.171403373661384,-18.270197027719423
2↻,Symbolic Echo,665,1595.9755477695544,25.787593916455254,25.759743600254996,1.1981692906771897
2↻,Symbolic Echo,666,1598.3755109992828,25.80697580112788,-19.818669435155996,16.529378143778235
2↻,Symbolic Echo,667,1600.7754742290115,25.826343140289914,3.450823334495931,-25.594761540481255
2↻,Symbolic Echo,668,1603.1754374587401,25.84569596664017,14.7555319703273,21.21966720456871
2↻,Symbolic Echo,669,1605.5754006884688,25.865034312755125,-25.232814957234993,-5.68375310283074
2↻,Symbolic Echo,670,1607.9753639181974,25.88435821108957,22.4619814438352,-12.86310186606649
2↻,Symbolic Echo,671,1610.375327147926,25.903667693977237,-7.879739420220437,24.67609585549189
2↻,Symbolic Echo,672,1612.7752903776548,25.92296279363144,-10.866276672162815,-23.535590735819873
2↻,Symbolic Echo,673,1615.1752536073834,25.942243542145693,23.928301300310512,10.021796090599631
2↻,Symbolic Echo,674,1617.575216837112,25.96150997149434,-24.43174183967068,8.780090584936202
2↻,Symbolic Echo,675,1619.9751800668407,25.98076211353316,12.09330141824438,-22.99460938584277
2↻,Symbolic Echo,676,1622.3751432965694,26.0,6.6203098525655175,25.14302084985064
2↻,Symbolic Echo,677,1624.775106526298,26.019223662515376,-21.881643714491098,-14.07812730273712
2↻,Symbolic Echo,678,1627.1750697560267,26.038433132583073,25.663414236047913,-4.403313496562935
2↻,Symbolic Echo,679,1629.5750329857553,26.057628441590765,-15.960764904513393,20.597426627199173
2↻,Symbolic Echo,680,1631.974996215484,26.076809620810597,-2.145968961421974,-25.98835926365136
2↻,Symbolic Echo,681,1634.3749594452127,26.095976701399778,19.151321513459163,17.72644590119848
2↻,Symbolic Echo,682,1636.7749226749413,26.115129714401192,-26.114783375101943,-0.13449636240231258
2↻,Symbolic Echo,683,1639.17488590467,26.13426869074396,19.36125838622481,-17.553964614919316
2↻,Symbolic Echo,684,1641.5748491343986,26.153393661244042,-2.4206267624616364,26.0411321965243
2↻,Symbolic Echo,685,1643.9748123641273,26.1725046566048,-15.81718681881437,-20.85225649992645
2↻,Symbolic Echo,686,1646.374775593856,26.19160170741759,25.76738592096692,4.694871968430643
2↻,Symbolic Echo,687,1648.7747388235846,26.210684844162312,-22.18756292915478,13.953926016171813
2↻,Symbolic Echo,688,1651.1747020533132,26.229754097208,6.939722030198667,-25.295063908667544
2↻,Symbolic Echo,689,1653.574665283042,26.248809496813376,11.97813067425118,23.356463464115517
2↻,Symbolic Echo,690,1655.9746285127706,26.267851073127396,-24.627217435330504,-9.137842272273762
2↻,Symbolic Echo,691,1658.3745917424992,26.28687885618983,24.349492860201664,-9.904655342362402
2↻,Symbolic Echo,692,1660.7745549722279,26.30589287593181,-11.272207283335742,23.7684106107563
2↻,Symbolic Echo,693,1663.1745182019565,26.324893162176366,-7.749148874530667,-25.158511317650735
2↻,Symbolic Echo,694,1665.5744814316852,26.343879744638983,22.724689581597328,13.326232904314784
2↻,Symbolic Echo,695,1667.9744446614138,26.362852652928137,-25.776770962400068,5.527936210917134
2↻,Symbolic Echo,696,1670.3744078911425,26.38181191654584,15.28390519093853,-21.503540222819176
2↻,Symbolic Echo,697,1672.7743711208711,26.40075756488817,3.2578946119988026,26.198971787020746
2↻,Symbolic Echo,698,1675.1743343505998,26.419689627245813,-20.113834611920506,-17.129905347208105
2↻,Symbolic Echo,699,1677.5742975803284,26.43860813280457,26.42130659050726,-0.956325284836666
🪞,Consent Chain Sync,700,1679.974260810057,26.457513110645905,-18.849729654594352,18.565766667409843
🪞,Consent Chain Sync,701,1682.3742240397858,26.476404589747453,1.3591786210496941,-26.44149453938036
🪞,Consent Chain Sync,702,1684.7741872695144,26.49528259898354,16.870777417773468,20.429803457692508
🪞,Consent Chain Sync,703,1687.174150499243,26.514147167125703,-26.25880305938817,-3.670866639945685
🪞,Consent Chain Sync,704,1689.5741137289717,26.5329983228432,21.857588310377935,-15.041470448530955
🪞,Consent Chain Sync,705,1691.9740769587004,26.551836094703507,-5.960967207060096,25.87405785640038
🪞,Consent Chain Sync,706,1694.374040188429,26.570660511172846,-13.091518152326769,-23.1216814368527
🪞,Consent Chain Sync,707,1696.7740034181577,26.589471600616662,25.289640956200394,8.211824420095194
🪞,Consent Chain Sync,708,1699.1739666478863,26.60826939130014,-24.211906718992207,11.035559479737302
🪞,Consent Chain Sync,709,1701.573929877615,26.627053911388696,10.406034291791853,-24.509476745088868
🪞,Consent Chain Sync,710,1703.9738931073437,26.645825188948457,8.889089956008839,25.119396484668634
🪞,Consent Chain Sync,711,1706.3738563370723,26.664583251946766,-23.539006085809365,-12.526579441021783
🪞,Consent Chain Sync,712,1708.773819566801,26.68332812825267,25.836663440772007,-6.668344790746457
🪞,Consent Chain Sync,713,1711.1737827965296,26.70205984563738,-14.55696117918358,22.385148675578236
🪞,Consent Chain Sync,714,1713.5737460262583,26.720778431774775,-4.390175963153949,-26.3576621689509
🪞,Consent Chain Sync,715,1715.973709255987,26.739483914241877,21.056253904231145,16.48132796593014
🪞,Consent Chain Sync,716,1718.3736724857156,26.758176320519304,-26.677839681092202,2.071924214333692
🪞,Consent Chain Sync,717,1720.7736357154442,26.77685567799177,18.284599233500003,-19.562040559979707
🪞,Consent Chain Sync,718,1723.173598945173,26.795522013948524,-0.2687130800021254,26.79417461465525
🪞,Consent Chain Sync,719,1725.5735621749016,26.814175355583846,-17.913525817307367,-19.952583611970216
🪞,Consent Chain Sync,720,1727.9735254046302,26.832815729997478,26.705204734537357,2.613817148624459
🪞,Consent Chain Sync,721,1730.3734886343589,26.851443164195103,-21.472090628357922,16.122944025443495
🪞,Consent Chain Sync,722,1732.7734518640875,26.870057685088806,4.945385141161427,-26.411042497515687
🪞,Consent Chain Sync,723,1735.1734150938162,26.888659319497503,14.203655895982926,22.831035000378527
🪞,Consent Chain Sync,724,1737.5733783235448,26.90724809414742,-25.91337852680017,-7.245468468413347
🪞,Consent Chain Sync,725,1739.9733415532735,26.92582403567252,24.0185327004683,-12.170048763934139
🪞,Consent Chain Sync,726,1742.3733047830021,26.94438717061496,-9.496311102539675,25.215472937142817
🪞,Consent Chain Sync,727,1744.7732680127308,26.962937525425527,-10.037428667186587,-25.02498802699296
🪞,Consent Chain Sync,728,1747.1732312424595,26.981475126464083,24.322134544564715,11.68048677051139
🪞,Consent Chain Sync,729,1749.573194472188,27.0,-25.84217098693461,7.821905054526998
🪞,Consent Chain Sync,730,1751.9731577019168,27.018512172212592,13.78103397991806,-23.239688088361767
🪞,Consent Chain Sync,731,1754.3731209316454,27.03701166919155,5.540268991386604,26.463284367271573
🪞,Consent Chain Sync,732,1756.773084161374,27.055498516937366,-21.97592968591027,-15.781587830124316
🪞,Consent Chain Sync,733,1759.1730473911027,27.073972741361768,26.883019950190075,-3.2098657849950953
🪞,Consent Chain Sync,734,1761.5730106208314,27.09243436828813,-17.666507583800072,20.540070832193702
🪞,Consent Chain Sync,735,1763.97297385056,27.110883423451916,-0.8484629961292082,-27.097603409604314
🪞,Consent Chain Sync,736,1766.3729370802887,27.129319932501073,18.94267134520209,19.420999003853012
🪞,Consent Chain Sync,737,1768.7729003100173,27.147743920996454,-27.104827512586205,-1.5258851571955958
🪞,Consent Chain Sync,738,1771.172863539746,27.16615541441225,21.031230498558873,-17.195561744720266
🪞,Consent Chain Sync,739,1773.5728267694747,27.184554438136374,-3.894975968246391,26.904073338563123
🪞,Consent Chain Sync,740,1775.9727899992033,27.202941017470888,-15.311755634845913,-22.484442162943793
🪞,Consent Chain Sync,741,1778.372753228932,27.2213151776324,26.496319320848322,6.240597923888379
🪞,Consent Chain Sync,742,1780.7727164586606,27.23967694375247,-23.76904685689174,13.30535273921307
🪞,Consent Chain Sync,743,1783.1726796883893,27.258026340878022,8.54467082781694,-25.884138008522793
🪞,Consent Chain Sync,744,1785.572642918118,27.27636339397171,11.191433311723868,24.874722519643054
🪞,Consent Chain Sync,745,1787.9726061478466,27.294688127912362,-25.071680541170604,-10.789385285616932
🪞,Consent Chain Sync,746,1790.3725693775752,27.313000567495326,25.7924949858762,-8.985944714027076
🪞,Consent Chain Sync,747,1792.772532607304,27.331300737432898,-12.95734047466575,24.064648923755126
🪞,Consent Chain Sync,748,1795.1724958370326,27.349588662354687,-6.705581013484741,-26.514810639934673
🪞,Consent Chain Sync,749,1797.5724590667612,27.367864366808018,22.870256283278795,15.031679132324065
